"","ID","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance(mi)","Description","Number","Street","Side","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature(F)","Wind_Chill(F)","Humidity(%)","Pressure(in)","Visibility(mi)","Wind_Direction","Wind_Speed(mph)","Precipitation(in)","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"8649","A-4028544",3,2018-07-30 18:21:08,2018-07-31 00:21:08,28.31798,-81.55997,28.29917,-81.57719,1.669,"At World Dr/Exit 62 - Accident.",NA,"I-4 W","R","Kissimmee","Osceola","FL","34747","US","US/Eastern","KISM",2018-07-30 17:56:00,82.4,NA,74,30.06,10,"South",6.9,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8650","A-3291755",2,2020-11-22 00:20:00,2020-11-22 03:42:40,40.662747,-122.396342,40.662706,-122.396503,0.009,"Incident on WALKER MINE RD near LAKE BLVD Drive with caution.",NA,"Pine Grove Ave","R","Redding","Shasta","CA","96003","US","US/Pacific","KRDD",2020-11-22 00:53:00,56,56,33,29.55,10,"NNW",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8651","A-3298360",2,2020-12-08 01:53:59,2020-12-08 03:17:15,38.852902,-77.398091,38.848472,-77.422541,1.351,"Incident on I-66 WB near I-66 Drive with caution.",NA,"I-66 W","R","Fairfax","Fairfax County","VA","22033","US","US/Eastern","KIAD",2020-12-08 01:52:00,32,22,56,29.49,10,"NW",15,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8652","A-2985475",2,2020-11-12 01:22:31,2020-11-12 02:41:57,40.402256,-75.49306,40.40273,-75.49235,0.05,"Incident on QUAKERTOWN AVE near OTTS RD Drive with caution.",1276,"Quakertown Ave","L","Pennsburg","Montgomery","PA","18073-1026","US","US/Eastern","KUKT",2020-11-12 01:15:00,64,64,100,29.36,0.25,"CALM",0,0,"Fog",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8653","A-3023916",2,2020-11-16 15:21:00,2020-11-16 17:06:00,35.259568,-81.04862,35.25658,-81.035156,0.787,"In Gastonia / Mile Marker 26 Heading North. The Two Left Lanes are closed near Exit 26 (Belmont Mt.Holly Rd).",NA,"I-85 N","R","Belmont","Gaston","NC","28012","US","US/Eastern","KCLT",2020-11-16 14:52:00,63,63,23,29.36,10,"WNW",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8654","A-3708699",2,2020-01-31 06:57:00,2020-01-31 08:08:26,36.748959,-119.776073,36.748959,-119.776073,0,"At CA-180 - Accident.",NA,"CA-41 N","R","Fresno","Fresno","CA","93701","US","US/Pacific","KFAT",2020-01-31 06:53:00,43,39,89,29.97,7,"E",6,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"8655","A-3680171",3,2020-01-10 08:17:26,2020-01-10 08:45:50,30.07977,-97.823801,30.07977,-97.823801,0,"At FM-2001/Exit 220 - Accident.",NA,"I-35 S","R","Buda","Hays","TX","78610","US","US/Central","KAUS",2020-01-10 08:39:00,72,72,78,29.28,10,"S",15,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8656","A-3138007",2,2020-09-21 07:14:00,2020-09-21 09:30:00,33.385037,-84.142237,33.412417,-84.162487,2.223,"Incident on I-75 NB near GA-155 Road closed. Take alternate route.",NA,"GA-401 N","R","McDonough","Henry","GA","30253","US","US/Eastern","K6A2",2020-09-21 07:15:00,52,52,94,29.32,10,"ENE",5,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"8657","A-2749519",4,2016-12-01 13:20:35,2016-12-01 19:21:50,39.95765,-75.160246,39.95765,-75.160251,0,"Closed at Broad St - Road closed due to accident.",NA,"Vine Street Expy W","R","Philadelphia","Philadelphia","PA","19107","US","US/Eastern","KPHL",2016-12-01 12:54:00,53.1,NA,45,29.73,10,"WNW",18.4,NA,"Mostly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"8658","A-3334165",2,2020-12-02 15:19:37,2020-12-02 16:58:56,35.013107,-85.228212,35.014582,-85.227366,0.113,"Incident on N MOORE RD near CLUB DR Drive with caution.",4801,"Club Dr","L","Chattanooga","Hamilton","TN","37411","US","US/Eastern","KCHA",2020-12-02 14:53:00,50,50,33,29.61,10,"N",9,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8659","A-2897768",4,2017-04-06 08:56:43,2017-04-06 14:56:43,30.47824,-90.57475,30.47486,-90.6384,3.797,"Closed between LA-43/Exit 32 and LA-441/Exit 29 - Road closed due to accident.",NA,"I-12 W","R","Hammond","Livingston","LA","70403","US","US/Central","KHDC",2017-04-06 08:55:00,59,NA,59,30.17,10,"NW",11.5,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8660","A-3370621",2,2020-09-20 01:19:00,2020-09-20 03:19:04,27.965408,-82.420517,27.965428,-82.428807,0.506,"Incident on I-4 WB near MM 1 Drive with caution.",NA,"I-4 W","R","Tampa","Hillsborough","FL","33605","US","US/Eastern","KTPF",2020-09-20 01:15:00,79,79,83,29.96,10,"NE",3,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8661","A-3666590",3,2020-04-28 23:06:10,2020-04-29 00:10:41,44.99917,-93.238,44.9987,-93.23817,0.034,"At CR-88/New Brighton BLV/Exit 21A - Accident.",NA,"I-35W S","R","Minneapolis","Hennepin","MN","55413","US","US/Central","KMIC",2020-04-28 22:53:00,46,40,79,28.88,10,"NNE",13,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8662","A-3936935",2,2018-12-02 16:32:39,2018-12-02 20:32:39,42.389831,-122.475224,42.389662,-122.47446,0.041,"At Big Elk Rd/NF-37 - Accident.",23895,"Highway 140","L","Eagle Point","Jackson","OR","97524","US","US/Pacific","KMFR",2018-12-02 16:53:00,42.1,39.2,60,30.19,10,"NW",4.6,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8663","A-3387824",2,2020-10-25 23:40:39,2020-10-26 00:58:33,39.520429,-76.199229,39.506409,-76.214579,1.268,"I-95 SOUTH PRIOR TO EXIT 80 MD 543 CRESWELL RD (SB) 83.0",NA,"I-95 S","R","Aberdeen","Harford","MD","21001","US","US/Eastern","KAPG",2020-10-25 23:58:00,47,44,94,30.15,10,"NE",6,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8664","A-4045516",2,2018-05-15 17:12:36,2018-05-15 23:12:36,33.50499,-112.11257,33.51353,-112.11227,0.59,"At Camelback Rd/Exit 203 - Accident. in the middle lane.",NA,"Black Canyon Fwy N","R","Phoenix","Maricopa","AZ","85015","US","US/Mountain","KPHX",2018-05-15 16:51:00,93.9,NA,9,29.78,10,"Variable",6.9,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8665","A-3300602",2,2020-10-30 03:39:35,2020-10-30 04:55:46,32.83748,-96.914809,32.83356,-96.915909,0.278,"Incident on LOOP 12 SB near TX-183 Drive with caution.",NA,"Loop 12 S","R","Irving","Dallas","TX","75062","US","US/Central","KDFW",2020-10-30 03:53:00,42,38,85,29.61,10,"NW",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8666","A-3788594",2,2019-12-22 10:58:00,2019-12-22 11:31:37,39.341947,-120.162897,39.341947,-120.162897,0,"At CA-89/CA-267 - Accident.",NA,"I-80 W","R","Truckee","Nevada","CA","96161","US","US/Pacific","KTRK",2019-12-22 10:55:00,34,23,87,23.96,0.75,"SSE",18,0,"Snow",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8667","A-3900239",2,2019-03-02 19:58:57,2019-03-02 23:58:57,44.06536,-123.17358,44.07955,-123.17297,0.981,"At Barger Dr/Exit 5 - Accident.",NA,"Randy Pap<U+FFFD> Beltline E","R","Eugene","Lane","OR","97402","US","US/Pacific","KEUG",2019-03-02 19:54:00,37.9,30.5,73,30.06,10,"NNE",11.5,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8668","A-3255372",2,2020-12-31 06:38:05,2020-12-31 09:21:37,25.860229,-80.242318,25.859306,-80.242266,0.064,"Incident on NW 27TH AVE near NW 93RD TER Drive with caution.",2710,"NW 95th St","L","Miami","Miami-Dade","FL","33147-2320","US","US/Eastern","KOPF",2020-12-31 06:45:00,72,72,78,30.09,10,"ESE",13,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Day","Day"
"8669","A-3389194",2,2020-11-21 00:05:13,2020-11-21 04:12:52,40.843702,-73.895577,40.838542,-73.882807,0.757,"Crash on I-95 northbound at Exit 4A - I-895; Sheridan Expressway (New York) 2 lanes blocked",NA,"Cross Bronx Expy E","R","Bronx","Bronx","NY","10457","US","US/Eastern","KLGA",2020-11-21 00:51:00,59,59,39,30.23,10,"W",12,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8670","A-2979350",2,2020-12-29 20:59:44,2020-12-30 00:08:30,35.278426,-80.858179,35.279245,-80.858575,0.061,"Incident on DAWNSHIRE AVE near NORTHBROOK DR Drive with caution.",3201,"Dawnshire Ave","L","Charlotte","Mecklenburg","NC","28216-3613","US","US/Eastern","KCLT",2020-12-29 20:52:00,46,41,44,29.65,10,"ENE",10,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8671","A-3751759",4,2019-12-25 14:47:02,2019-12-25 15:16:54,38.07265,-78.19216,38.07326,-78.1979,0.315,"Closed at Waldrop Rd - Road closed due to accident.",2,"Duff Ln","R","Gordonsville","Louisa","VA","22942-6528","US","US/Eastern","KOMH",2019-12-25 14:55:00,52,52,47,29.63,10,"S",6,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8672","A-3778515",2,2019-12-14 18:29:00,2019-12-14 21:44:36,33.134208,-117.12667,33.134208,-117.12667,0,"At Nordahl Rd - Accident.",NA,"CA-78 E","R","San Marcos","San Diego","CA","92069","US","US/Pacific","KCRQ",2019-12-14 18:11:00,60,60,86,29.56,9,"WSW",7,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8673","A-4212169",2,2019-08-29 18:37:00,2019-08-29 19:10:33,37.763528,-121.418744,37.763528,-121.418744,0,"At MacArthur Dr - Accident.",NA,"I-205 E","R","Tracy","San Joaquin","CA","95304","US","US/Pacific","KSCK",2019-08-29 18:55:00,81,81,47,29.92,10,"NW",14,0,"Fair",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8674","A-3375769",2,2020-12-11 02:18:00,2020-12-11 04:47:50,37.89722,-122.080303,37.89807,-122.090043,0.534,"NB 680 JNO 24. BLOCKING # 1 4D W/ FE DAM REQ FSP[Shared]",NA,"CA-24 W","R","Walnut Creek","Contra Costa","CA","94597","US","US/Pacific","KCCR",2020-12-11 01:53:00,45,41,82,30.09,10,"S",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8675","A-3017097",2,2020-09-18 00:36:26,2020-09-18 03:36:27,33.868652,-79.742583,33.869061,-79.743964,0.084,"Incident on E MAIN ST near HOUSE 604 Drive with caution.",618,"E Main St","R","Lake City","Florence","SC","29560-2254","US","US/Eastern","KCKI",2020-09-18 00:35:00,73,73,94,29.67,7,"SE",3,0.15,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8676","A-4088381",2,2018-01-01 13:08:36,2018-01-01 19:08:36,47.46549,-122.26712,47.461391,-122.26513,0.298,"At I-405/WA-518/Exit 154 - Accident.",NA,"I-5 S","R","Seattle","King","WA","98188","US","US/Pacific","KSEA",2018-01-01 12:53:00,41,35.8,65,30.41,10,"NNE",8.1,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8677","A-2717755",2,2016-03-25 15:04:17,2016-03-25 21:04:17,37.76215,-122.40566,37.76273,-122.40531,0.044,"At Vermont St - Accident.",NA,"James Lick Fwy S","R","San Francisco","San Francisco","CA","94110","US","US/Pacific","KSFO",2016-03-25 14:56:00,64,NA,58,30.03,10,"West",23,NA,"Scattered Clouds",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8678","A-3014733",2,2020-11-27 11:50:00,2020-11-27 23:52:35,25.94726,-80.152722,25.948457,-80.146689,0.384,"Stationary traffic on US-1 N - FL-860 - FL-5 from NE 24th Ave to NE 187th St due to accident.",18549,"NE 24th Ave","R","North Miami Beach","Miami-Dade","FL","33160-2011","US","US/Eastern","KHWO",2020-11-27 11:53:00,78,78,81,30.09,10,"N",7,0.02,"Light Rain",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8679","A-3496442",2,2020-05-15 21:45:00,2020-05-15 22:17:41,34.10936,-118.073599,34.10936,-118.073599,0,"At Longden Ave - Accident.",6101,"Rosemead Blvd","L","Temple City","Los Angeles","CA","91780-1541","US","US/Pacific","KEMT",2020-05-15 21:53:00,67,67,70,29.79,10,"S",5,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Night","Night"
"8680","A-3461317",2,2020-06-02 14:44:00,2020-06-02 15:58:34,33.949722,-118.091853,33.949722,-118.091853,0,"At Telegraph Rd - Accident.",NA,"I-605 N","R","Santa Fe Springs","Los Angeles","CA","90670","US","US/Pacific","KFUL",2020-06-02 14:53:00,82,82,38,29.83,10,"VAR",5,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8681","A-3641603",2,2020-04-15 13:46:46,2020-04-15 14:16:46,37.54619,-77.44283,37.54908,-77.44016,0.248,"Between US-33/US-250/W Broad St and Chamberlayne Pkwy/W Leigh St - Accident.",301,"N Adams St","R","Richmond","Richmond City","VA","23220-4210","US","US/Eastern","KRIC",2020-04-15 13:54:00,51,51,41,29.86,10,"NW",7,0,"Partly Cloudy",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"8682","A-3889171",2,2019-03-11 06:31:00,2019-03-11 07:31:00,40.323198,-109.688135,40.329004,-109.665723,1.247,"At McCoy Flats Rd - Accident.",NA,"US-191 N","R","Vernal","Uintah","UT","84078","US","US/Mountain","KVEL",2019-03-11 06:53:00,26.1,20.5,88,30.19,0.2,"SSW",4.6,NA,"Light Freezing Fog",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"8683","A-3510159",2,2020-05-22 01:54:00,2020-05-22 02:52:00,40.64368,-112.28793,40.64368,-112.28793,0,"At UT-138 - Accident. Right lane closed.",6343,"Highway 36","L","Tooele","Tooele","UT","84074","US","US/Mountain","KT62",2020-05-22 01:56:00,57,57,40,25.34,10,"E",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8684","A-3712520",2,2020-02-03 12:02:00,2020-02-03 12:34:00,32.773868,-117.207478,32.773868,-117.207478,0,"At Clairemont Dr/Exit 22 - Accident.",NA,"I-5 N","R","San Diego","San Diego","CA","92110","US","US/Pacific","KSAN",2020-02-03 11:51:00,64,64,24,29.84,10,"NW",14,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8685","A-3944954",4,2018-12-12 10:41:09,2018-12-12 13:24:54,42.04306,-88.37452,42.033149,-88.341197,1.842,"Closed between CR-7/Reinking Rd and CR-34/Randall Rd - Road closed due to accident.",NA,"38W911 US Highway 20","L","Elgin","Kane","IL","60124","US","US/Central","KDPA",2018-12-12 10:52:00,37.9,27.9,68,29.75,7,"WSW",19.6,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8686","A-3430641",2,2020-11-25 18:52:33,2020-11-25 20:51:42,25.845785,-80.25195,25.846527,-80.251977,0.051,"Incident on NW 33RD AVE near HOUSE 7985 Drive with caution.",3301,"NW 79th St","L","Miami","Miami-Dade","FL","33147-4630","US","US/Eastern","KOPF",2020-11-25 18:53:00,75,75,71,30.16,10,"E",12,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8687","A-2756293",2,2016-12-20 07:30:30,2016-12-20 13:30:30,42.36391,-87.952734,42.3639,-87.948169,0.233,"At Tri-State Pkwy - Accident.",6062,"Washington St","L","Gurnee","Lake","IL","60031-4443","US","US/Central","KUGN",2016-12-20 07:55:00,21,5,55,30.17,10,"SSW",21.9,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8688","A-3033026",2,2020-11-03 19:04:00,2020-11-03 21:25:24,39.793893,-84.210291,39.793909,-84.208397,0.101,"Incident on FERNWOOD AVE near THEODORE AVE Drive with caution.",198,"Fernwood Ave","R","Dayton","Montgomery","OH","45405-2619","US","US/Eastern","KDAY",2020-11-03 18:56:00,56,56,45,29.12,10,"S",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8689","A-3097129",2,2020-11-27 10:34:00,2020-11-27 22:10:30,39.974352,-75.201726,39.976144,-75.197978,0.234,"Stationary traffic on US-30 E from N 39th St to I-76 E due to accident.",NA,"N 39th St","R","Philadelphia","Philadelphia","PA","19104","US","US/Eastern","KPHL",2020-11-27 10:54:00,57,57,59,30.08,10,"NNW",5,0,"Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"8690","A-4005326",2,2018-09-28 11:20:26,2018-09-28 15:20:26,43.284017,-123.356069,43.281264,-123.355752,0.191,"At Edenbower Blvd/Exit 127 - Accident.",NA,"I-5 S","R","Roseburg","Douglas","OR","97470","US","US/Pacific","KRBG",2018-09-28 10:53:00,64.9,NA,45,29.81,5,"Calm",NA,NA,"Haze",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8691","A-3222467",2,2020-12-27 05:41:00,2020-12-27 08:36:26,28.093521,-82.764336,28.093525,-82.761824,0.153,"Incident on ALDERMAN RD near OMAHA ST Expect delays.",1122,"Alderman Rd","L","Palm Harbor","Pinellas","FL","34683","US","US/Eastern","KPIE",2020-12-27 05:53:00,45,40,63,30.17,NA,"NE",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Night","Night"
"8692","A-3751181",2,2019-12-24 03:14:00,2019-12-24 05:27:33,38.510464,-121.442954,38.510464,-121.442954,0,"At CA-99/Golden State Hwy N - Accident.",5399,"47th Ave","L","Sacramento","Sacramento","CA","95824-4038","US","US/Pacific","KSAC",2019-12-24 02:53:00,38,34,93,29.87,6,"ESE",5,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8693","A-2739785",3,2016-10-04 05:36:56,2016-10-04 11:36:56,29.78447,-95.58767,29.78438,-95.57587,0.708,"At Wilcrest Dr/Exit 755 - Accident.",NA,"US-90 E","R","Houston","Harris","TX","77079","US","US/Central","KSGR",2016-10-04 05:53:00,66,NA,90,29.83,9,"Calm",NA,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8694","A-3091325",2,2020-12-09 14:17:00,2020-12-10 04:28:30,34.070928,-118.049243,34.064943,-118.00075,2.806,"Slow traffic on San Bernardino Fwy E - I-10 E from Baldwin Ave/Exit 28 (I-10) to I-605 (I-10) due to accident.",3498,"Fletcher Park Way","R","South El Monte","Los Angeles","CA","91733","US","US/Pacific","KEMT",2020-12-09 13:53:00,77,77,12,29.81,10,"WSW",6,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"8695","A-3361335",2,2020-11-22 01:36:00,2020-11-22 03:56:11,34.360975,-118.505712,34.369735,-118.500792,0.667,"Incident on CA-14 NB near NEWHALL AVE Drive with caution.",NA,"Antelope Valley Fwy N","R","Newhall","Los Angeles","CA","91321","US","US/Pacific","K3A6",2020-11-22 01:51:00,59,59,38,29.12,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8696","A-3451631",2,2020-05-27 23:58:00,2020-05-28 01:31:32,34.066513,-117.509984,34.066513,-117.509984,0,"At Etiwanda Ave/Valley Blvd/Exit 59 - Accident.",NA,"I-10 W","R","Fontana","San Bernardino","CA","92335","US","US/Pacific","KONT",2020-05-27 23:53:00,67,67,70,28.92,10,"W",14,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8697","A-3763017",2,2019-12-04 10:48:00,2019-12-04 11:20:30,36.865109,-121.401287,36.865109,-121.401287,0,"At San Felipe Rd - Accident.",555,"San Felipe Rd","R","Hollister","San Benito","CA","95023","US","US/Pacific","KCVH",2019-12-04 10:55:00,57,57,88,29.61,10,"CALM",0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"8698","A-3735562",2,2020-02-21 15:18:00,2020-02-21 15:49:17,33.974652,-118.280597,33.974652,-118.280597,0,"At I-110/S Flower St/S Grand Ave - Accident.",NA,"Harbor Fwy N","R","Los Angeles","Los Angeles","CA","90003","US","US/Pacific","KHHR",2020-02-21 14:53:00,73,73,34,29.88,10,"ESE",8,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"8699","A-3587593",2,2020-03-19 04:22:00,2020-03-19 05:15:16,37.304487,-121.878779,37.304487,-121.878779,0,"At Alma Ave/Lelong St/Exit 4 - Accident.",1683,"Almaden Rd","R","San Jose","Santa Clara","CA","95125-1206","US","US/Pacific","KSJC",2020-03-19 04:20:00,46,44,89,29.88,8,"E",5,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"8700","A-3746771",2,2020-01-05 09:01:00,2020-01-05 10:55:00,45.03557,-92.88343,45.03557,-92.88343,0,"At CR-15/Manning Ave - Accident.",11001,"60th St N","L","Lake Elmo","Washington","MN","55042","US","US/Central","K21D",2020-01-05 08:56:00,30,25,93,28.77,10,"WSW",5,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"8701","A-4126553",2,2017-11-27 14:49:52,2017-11-27 20:49:52,39.825502,-104.95225,39.82266,-104.97193,1.063,"At I-270/Exit 6 - Accident.",NA,"I-76 W","R","Denver","Adams","CO","80229","US","US/Mountain","KBJC",2017-11-27 14:50:00,71.6,NA,12,29.66,40,"NNW",10.4,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
